intent,spelling,link,is_attack
0.22119921692859512,0.8646647167633873,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.9179150013761012,0.17000000000000004,0
0.22119921692859512,0.8646647167633873,0,0
0.6321205588285577,0.8646647167633873,0,0
0.22119921692859512,0.8646647167633873,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.9698026165776815,0.17000000000000004,0
